tuning_source,model_type,trial_id,trial_number,status,duration_seconds,best_val_precision,best_val_accuracy,best_val_auc,best_val_recall,best_val_loss,best_val_pr_auc,input_dim,batch_size,num_layers,units_layer_0,activation_0,l2_reg_0,batch_norm_0,dropout_0,units_layer_1,activation_1,l2_reg_1,batch_norm_1,dropout_1,optimizer,learning_rate,units_layer_2,activation_2,l2_reg_2,batch_norm_2,dropout_2,units_layer_3,activation_3,l2_reg_3,batch_norm_3,dropout_3,units_layer_4,activation_4,l2_reg_4,batch_norm_4,dropout_4,best_val_f1,layer_1_units,layer_1_activation,layer_1_dropout,layer_1_batch_norm,layer_1_l2_reg,layer_2_units,layer_2_activation,layer_2_dropout,layer_2_batch_norm,layer_2_l2_reg,layer_3_units,layer_3_activation,layer_3_dropout,layer_3_batch_norm,layer_3_l2_reg,layer_4_units,layer_4_activation,layer_4_dropout,layer_4_batch_norm,layer_4_l2_reg,layer_5_units,layer_5_activation,layer_5_dropout,layer_5_batch_norm,layer_5_l2_reg,num_conv_layers,filters_layer_0,kernel_size_0,conv_activation_0,conv_l2_reg_0,conv_batch_norm_0,use_pooling_0,pool_size_0,conv_dropout_0,filters_layer_1,kernel_size_1,conv_activation_1,conv_l2_reg_1,conv_batch_norm_1,use_pooling_1,pool_size_1,conv_dropout_1,num_dense_layers,dense_units_0,dense_activation_0,dense_l2_reg_0,dense_batch_norm_0,dense_dropout_0,dense_units_1,dense_activation_1,dense_l2_reg_1,dense_batch_norm_1,dense_dropout_1,filters_layer_2,kernel_size_2,conv_activation_2,conv_l2_reg_2,conv_batch_norm_2,use_pooling_2,pool_size_2,conv_dropout_2,dense_units_2,dense_activation_2,dense_l2_reg_2,dense_batch_norm_2,dense_dropout_2
bayesian_mlp_optimization,mlp,10,10,COMPLETED,,0.6998948454856873,0.9542999863624573,0.9768613874912262,0.8094117641448975,0.11944130808115005,0.8804429769515991,12.0,128.0,4.0,32.0,relu,1e-05,True,0.1,256.0,swish,1e-05,True,0.2,nadam,0.0010493939966118335,32.0,elu,2.307796342911643e-05,True,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,11,11,COMPLETED,,0.6154940128326416,0.9419000148773193,0.9770515561103821,0.8470588028430939,0.13019725680351257,0.8822759687900543,12.0,128.0,2.0,256.0,relu,1e-05,True,0.1,256.0,swish,1e-05,False,0.5,adam,0.01,32.0,relu,1e-05,False,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,12,12,COMPLETED,,0.639985591173172,0.9448999762535095,0.9731547236442566,0.8047058880329132,0.13299726694822311,0.8585043549537659,12.0,128.0,2.0,256.0,relu,1e-05,True,0.1,256.0,swish,1e-05,False,0.1,rmsprop,2.100122511826503e-05,32.0,swish,1e-05,False,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,13,13,COMPLETED,,0.9181554019451141,0.9710000157356262,0.9771084487438202,0.7235294282436371,0.14665503799915314,0.8801397085189819,12.0,64.0,5.0,32.0,relu,1e-05,True,0.1,256.0,elu,1e-05,True,0.5,adam,0.01,32.0,relu,0.0011311170417656492,False,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,14,14,COMPLETED,,0.6457493603229523,0.94200000166893,0.9766787588596344,0.8376470506191254,0.14359208941459656,0.880687952041626,12.0,128.0,2.0,32.0,relu,1.5157393870414994e-05,True,0.1,256.0,selu,0.0020306742540579744,False,0.5,adam,0.01,32.0,relu,0.0001625522467326647,True,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,15,15,COMPLETED,,0.7652591168880463,0.9510999917984009,0.9763658046722412,0.7811764478683472,0.1390565223991871,0.8793019652366638,12.0,128.0,5.0,128.0,relu,0.00010089613003112487,True,0.1,256.0,swish,1e-05,False,0.5,adam,0.01,32.0,relu,1e-05,True,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,0.01,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,16,16,COMPLETED,,0.7574688494205475,0.9596000015735626,0.9764959514141083,0.7870588302612305,0.12153501808643341,0.8811115622520447,12.0,128.0,3.0,224.0,relu,1e-05,True,0.1,32.0,relu,1e-05,True,0.5,adam,0.01,32.0,relu,1.2680534218588046e-05,True,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,17,17,COMPLETED,,0.6197123825550079,0.939300000667572,0.9764621257781982,0.8329411745071411,0.14478644728660583,0.8782948553562164,12.0,32.0,5.0,96.0,relu,1e-05,True,0.1,256.0,relu,1e-05,True,0.1,adam,0.01,32.0,relu,1e-05,True,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,18,18,COMPLETED,,0.8067296147346497,0.9625000059604645,0.975020706653595,0.7564705908298492,0.1334787867963314,0.8729957342147827,12.0,128.0,2.0,160.0,relu,0.01,True,0.1,256.0,swish,1e-05,True,0.5,nadam,0.01,32.0,relu,4.319673138602766e-05,True,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_mlp_optimization,mlp,19,19,COMPLETED,,0.7102997601032257,0.9553000032901764,0.9772222340106964,0.8082352876663208,0.12477194890379906,0.8822770118713379,12.0,128.0,5.0,32.0,relu,1e-05,True,0.1,32.0,swish,0.00014896647679027154,False,0.5,adam,0.01,32.0,relu,1e-05,False,0.5,32.0,relu,1e-05,False,0.1,32.0,relu,1e-05,False,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,0,1,RUNNING,427.52795791625977,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,3.0,,,,,,,,,,,adam,0.0010145085549121,,,,,,,,,,,,,,,,0.0,96.0,elu,0.1,False,0.0063165200464702,96.0,selu,0.1,True,0.0014934649318658,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,1,2,RUNNING,473.80417108535767,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,3.0,,,,,,,,,,,adam,1.8328465016558596e-05,,,,,,,,,,,,,,,,0.0,96.0,swish,0.4,True,0.0006370428988475,160.0,selu,0.1,False,0.0008126834233973,256.0,relu,0.2,True,0.0007701487490272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,2,3,RUNNING,127.21134400367735,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,nadam,0.0007447307172265,,,,,,,,,,,,,,,,0.0,160.0,relu,0.2,True,0.0022126086566194,192.0,selu,0.5,False,0.0024068233145225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,3,4,RUNNING,535.1560740470886,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,5.0,,,,,,,,,,,nadam,0.0015162288771385,,,,,,,,,,,,,,,,0.0,128.0,relu,0.1,True,3.359421780042294e-05,256.0,elu,0.2,True,8.412469498586538e-05,96.0,swish,0.5,True,0.0001349477270496,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,4,5,RUNNING,404.1683874130249,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,,,,,,,,,,,adam,1.1257279154689149e-05,,,,,,,,,,,,,,,,0.0,96.0,elu,0.4,False,0.0070646844534511,96.0,swish,0.5,True,4.233853524384222e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,5,6,RUNNING,150.39071011543274,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,192.0,relu,0.1,True,4.959302422110811e-05,256.0,relu,0.3,True,0.0042828236650221,32.0,selu,0.5,False,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,6,7,RUNNING,133.93681597709656,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,3.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,224.0,relu,0.1,True,1e-05,256.0,swish,0.5,False,1e-05,32.0,selu,0.5,True,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,7,8,RUNNING,383.3291969299317,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,256.0,relu,0.5,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,8,9,RUNNING,155.53003072738647,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,0.01,256.0,relu,0.1,False,1e-05,32.0,swish,0.5,True,0.01,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,9,10,RUNNING,554.1578085422516,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,5.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,1e-05,256.0,swish,0.5,True,0.01,256.0,swish,0.5,True,0.0041368201393095,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,10,11,RUNNING,160.10609769821167,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,4.0,,,,,,,,,,,nadam,0.0010493939966118,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,256.0,swish,0.2,True,1e-05,32.0,elu,0.5,True,2.307796342911643e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,11,12,RUNNING,134.18033242225647,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,1e-05,256.0,swish,0.5,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,12,13,RUNNING,124.02879190444946,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,rmsprop,2.100122511826503e-05,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,1e-05,256.0,swish,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,13,14,RUNNING,279.9180037975311,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,256.0,elu,0.5,True,1e-05,32.0,relu,0.5,False,0.0011311170417656,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,14,15,RUNNING,132.70110440254211,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1.5157393870414994e-05,256.0,selu,0.5,False,0.0020306742540579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,15,16,RUNNING,162.54659366607666,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,128.0,relu,0.1,True,0.0001008961300311,256.0,swish,0.5,False,1e-05,32.0,relu,0.5,True,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,16,17,RUNNING,143.72017526626587,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,3.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,224.0,relu,0.1,True,1e-05,32.0,relu,0.5,True,1e-05,32.0,relu,0.5,True,1.2680534218588046e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,17,18,RUNNING,551.6610724925995,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,96.0,relu,0.1,True,1e-05,256.0,relu,0.1,True,1e-05,32.0,relu,0.5,True,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,18,19,RUNNING,139.20668363571167,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,nadam,0.01,,,,,,,,,,,,,,,,0.0,160.0,relu,0.1,True,0.01,256.0,swish,0.5,True,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,19,20,RUNNING,164.6094892024994,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,32.0,swish,0.5,False,0.0001489664767902,32.0,relu,0.5,False,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
